customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,AverageDataUsage(GB),NumberofDevicesConnected,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerSatisfactionScore,AdjustedCustomerSatisfactionScore,ComplaintsReceived,ContractRenewalDate,DataOverageFees,CustomerLifetimeValue,LastContactDate,PromotionReceived,ContractRenewalYear,ContractRenewalMonth,ContractRenewalDay,LastContactYear,LastContactMonth,LastContactDay,ChurnRiskScore,MonthlyRevenue,TenureCategory,MonthlyChargesCategory,CustomerSatisfactionCategory,MonthlyCharges_DataUsage
9796-MVYXX,Female,1,No,No,14,No,No phone service,DSL,434,6,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.7,692.35,No,37.69985620193133,88.08057798281145,8.124455025282177,2024-09-08,47.669028464757005,277.90000000000003,2023-09-13,No,2024,9,8,2023,9,13,43.58,87.36902846475701,Mid-term,Medium,Low,17229.800000000003
7874-ECPQJ,Female,0,No,Yes,4,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.05,85.5,No,86.45729067630543,83.67287313,17.84259492736277,2023-10-16,0.0,40.1,2023-08-13,No,2023,10,16,2023,8,13,72.61,20.05,Short-term,Low,High,0.0
0020-INWCK,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,368,5,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),95.75,6849.4,No,62.81743815987394,98.38183676795124,6.059761884,2025-04-04,37.14679826690259,3399.125,2023-09-09,Yes,2025,4,4,2023,9,9,127.76,132.89679826690258,Long-term,High,Medium,35236.0
7089-RKVSZ,Male,0,Yes,Yes,8,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.4,203.95,No,57.05836354,77.76534017628148,13.28464533171044,2024-03-21,0.0,97.6,2023-09-11,No,2024,3,21,2023,9,11,51.77,24.4,Short-term,Low,Medium,0.0
2683-JXWQQ,Male,0,Yes,Yes,61,No,No phone service,DSL,254,4,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),33.6,2117.2,No,80.40218368,76.50683203881802,17.169164193299224,2023-10-11,0.0,1024.8,2023-08-01,No,2023,10,11,2023,8,1,124.23,33.6,Long-term,Low,High,8534.4
9548-ZMVTX,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,530,1,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),90.45,6565.85,No,64.11981040121306,79.80580394112268,3.113522554,2024-09-26,10.405247361109735,3256.2000000000003,2023-09-10,Yes,2024,9,26,2023,9,10,133.01,100.85524736110973,Long-term,High,Medium,47938.5
8739-XNIKG,Female,0,No,No,5,Yes,Yes,Fiber optic,787,10,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.0,424.75,No,85.89904576069932,76.96820217165724,8.283324120737754,2023-10-22,35.44384185638169,210.0,2023-08-14,No,2023,10,22,2023,8,14,82.62,119.44384185638168,Short-term,High,High,66108.0
9755-JHNMN,Female,0,No,No,49,Yes,No,DSL,304,4,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),67.4,3306.85,No,79.25508924365046,87.99941902,15.71103696442779,2025-02-13,46.53147790304947,1651.3000000000002,2023-08-10,No,2025,2,13,2023,8,10,112.54,113.93147790304948,Long-term,Medium,High,20489.600000000002
3981-QSVQI,Male,0,No,No,8,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.7,168.9,No,80.25353984800716,63.83689391563412,15.786222738655129,2023-10-14,0.0,78.8,2023-06-17,No,2023,10,14,2023,6,17,72.47,19.7,Short-term,Low,High,0.0
2789-HQBOU,Male,0,No,No,3,Yes,No,Fiber optic,450,9,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.35,253.8,No,49.51066433199199,69.46317580853646,9.142521998058804,2023-10-03,44.947943738653805,120.525,2023-08-31,Yes,2023,10,3,2023,8,31,43.37,125.2979437386538,Short-term,High,Low,36157.5
9424-CMPOG,Male,0,Yes,Yes,9,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,197.4,No,88.17915978,69.32197078420808,6.326644531615703,2024-08-27,0.0,88.2,2023-08-16,No,2024,8,27,2023,8,16,90.85,19.6,Short-term,Low,High,0.0
5067-WJEUN,Male,0,Yes,Yes,67,Yes,No,DSL,886,6,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.2,3838.2,No,73.91875796850785,89.50307591973575,14.779679111653811,2024-08-26,14.822336656147607,1815.7,2023-07-31,No,2024,8,26,2023,7,31,126.14,69.02233665614762,Long-term,Medium,Medium,48021.200000000004
3450-WXOAT,Male,0,No,No,46,Yes,No,DSL,325,8,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.2,2065.15,No,64.46084291130695,97.10613372581923,15.917745512908024,2023-10-13,46.09813229143367,1039.6,2023-09-11,No,2023,10,13,2023,9,11,94.54,91.29813229143367,Long-term,Medium,Medium,14690.000000000002
9251-WNSOD,Female,0,Yes,No,67,Yes,Yes,DSL,444,7,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,75.1,5064.45,No,72.15082701013377,78.95550781462528,4.176683257438026,2024-04-20,12.657753774230995,2515.85,2023-08-05,No,2024,4,20,2023,8,5,134.97,87.75775377423099,Long-term,High,Medium,33344.399999999994
6974-DAFLI,Female,0,Yes,No,55,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.7,1140.05,No,43.35647151,78.31178276809989,3.980431755168099,2024-02-29,0.0,541.75,2023-09-03,No,2024,2,29,2023,9,3,94.38,19.7,Long-term,Low,Low,0.0
2616-UUTFK,Male,0,Yes,No,33,Yes,Yes,DSL,599,10,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.75,2447.45,No,76.12979217221006,80.70052163113182,11.126283409917995,2023-10-15,15.685484951738308,1200.375,2023-08-07,No,2023,10,15,2023,8,7,98.0,88.4354849517383,Mid-term,High,High,43577.25
7064-JHXCE,Male,0,Yes,Yes,62,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1263.9,No,54.559427377268925,91.61878303,13.14680316714446,2025-08-12,0.0,621.5500000000001,2023-09-04,No,2025,8,12,2023,9,4,103.41,20.05,Long-term,Low,Medium,0.0
5103-MHMHY,Female,0,No,Yes,1,Yes,No,DSL,101,8,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,Yes,49.70994571234698,24.934284294632832,32.48190823264422,2023-10-08,0.0,22.975,2023-08-31,No,2023,10,8,2023,8,31,18.23,45.95,Short-term,Medium,Low,4640.950000000001
7989-AWGEH,Male,0,Yes,Yes,49,No,No phone service,DSL,827,3,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.2,1838.15,No,47.16461220673163,70.72646865809426,8.504654573849725,2023-10-07,21.80162830616625,960.4,2023-09-04,No,2023,10,7,2023,9,4,87.66,61.00162830616625,Long-term,Medium,Low,32418.4
4373-VVHQL,Male,0,No,No,1,Yes,No,DSL,826,7,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.75,44.75,No,86.69032562484888,82.38368982734785,13.396469099911746,2023-10-05,29.44001975190412,22.375,2023-07-03,No,2023,10,5,2023,7,3,74.29,74.19001975190412,Short-term,Medium,High,36963.5
4559-UWIHT,Male,0,Yes,No,14,Yes,Yes,Fiber optic,371,7,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.65,1185,No,60.561049094608165,89.7519763,6.4493169658130896,2023-10-14,33.08799546938204,578.5500000000001,2023-09-08,Yes,2023,10,14,2023,9,8,68.11,115.73799546938204,Mid-term,High,Medium,30663.15
7268-IGMFD,Male,1,No,No,18,Yes,Yes,Fiber optic,726,7,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,No,93.00591564874748,85.01094169939846,0.0,2023-10-11,11.749562892357892,845.1,2023-07-18,No,2023,10,11,2023,7,18,111.01,105.64956289235789,Mid-term,High,High,68171.40000000001
1846-XWOQN,Female,1,No,No,1,Yes,No,Fiber optic,909,5,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,70.15,Yes,61.96297805421553,52.97462053117817,24.602630402127275,2023-10-15,14.920131804949824,35.075,2023-09-13,Yes,2023,10,15,2023,9,13,38.36,85.07013180494982,Short-term,High,Medium,63766.350000000006
0235-KGSLC,Female,0,No,No,1,Yes,No,Fiber optic,115,5,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,Yes,44.38963064,51.39497796147459,24.92541714600458,2023-10-17,0.0,42.775,2023-09-02,Yes,2023,10,17,2023,9,2,20.46,85.55,Short-term,High,Low,9838.25
6650-BWFRT,Female,0,Yes,No,72,Yes,Yes,Fiber optic,542,8,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.15,8529.5,No,53.25213340077011,81.89581616598744,7.880494638337019,2025-06-21,23.72669412690633,4217.400000000001,2023-09-01,Yes,2025,6,21,2023,9,1,117.37,140.87669412690633,Long-term,High,Medium,63495.3
9570-KYEUA,Male,0,No,No,64,Yes,Yes,Fiber optic,167,8,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),99.25,6549.45,No,88.53717430010408,90.01046092567141,10.316160732565503,2024-09-07,0.0,3176.0,2023-08-23,No,2024,9,7,2023,8,23,142.22,99.25,Long-term,High,High,16574.75
6993-YGFJV,Male,0,Yes,No,69,Yes,Yes,Fiber optic,640,9,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.55,7806.5,No,67.66152733,52.967677070007625,8.620800200517717,2025-04-29,36.09166594367758,3882.975,2023-08-30,Yes,2025,4,29,2023,8,30,128.04,148.6416659436776,Long-term,High,Medium,72032.0
2712-SYWAY,Female,0,No,No,1,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.7,25.7,No,61.77569055264099,86.77875319530908,4.206983681702575,2023-10-19,0.0,12.85,2023-08-30,No,2023,10,19,2023,8,30,58.57,25.7,Short-term,Low,Medium,0.0
0730-BGQGF,Male,0,Yes,Yes,71,Yes,Yes,DSL,177,2,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,6287.3,No,72.40027338779181,73.45924316872576,0.921755121,2025-02-12,0.0,3205.65,2023-08-02,No,2025,2,12,2023,8,2,142.48,90.3,Long-term,High,Medium,15983.1
5498-IBWPI,Female,0,Yes,Yes,66,Yes,No,DSL,784,10,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),49.4,3251.85,No,77.52674104251318,61.69367103143543,7.429555978160511,2024-04-03,27.197243095605927,1630.2,2023-06-18,No,2024,4,3,2023,6,18,136.1,76.59724309560593,Long-term,Medium,High,38729.6
9101-NTIXF,Male,0,No,No,2,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,50.6,No,86.76098223853691,85.11202599524981,14.48827885824872,2023-10-14,0.0,19.4,2023-07-07,No,2023,10,14,2023,7,7,74.27,19.4,Short-term,Low,High,0.0
0013-SMEOE,Female,1,Yes,No,71,Yes,No,Fiber optic,172,9,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.7,7904.25,No,91.72748845,93.73658545162958,16.280987197068413,2025-08-16,0.0,3894.35,2023-06-25,No,2025,8,16,2023,6,25,146.45,109.7,Long-term,High,High,18868.4
9314-QDMDW,Male,0,No,No,11,Yes,No,DSL,597,6,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,61.25,729.95,No,64.60347031316371,78.62551485372308,15.938566920692274,2024-02-19,22.252539951128508,336.875,2023-09-01,Yes,2024,2,19,2023,9,1,59.66,83.50253995112851,Short-term,Medium,Medium,36566.25
9308-ANMVE,Male,0,No,Yes,47,Yes,No,DSL,176,3,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.3,2654.05,No,50.10928470876942,89.52874547202939,5.920452324257235,2023-10-21,0.0,1299.55,2023-09-08,Yes,2023,10,21,2023,9,8,91.19,55.3,Long-term,Medium,Medium,9732.8
2884-GBPFB,Female,0,Yes,No,35,Yes,No,Fiber optic,34,8,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,2416.55,Yes,63.79802258315086,47.15163062257798,27.00348605688137,2023-09-30,0.0,1230.25,2023-09-13,Yes,2023,9,30,2023,9,13,71.79,70.3,Mid-term,High,Medium,2390.2
3757-NJYBX,Male,1,Yes,No,32,Yes,Yes,Fiber optic,69,4,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,Yes,73.9042076,48.93805909960247,31.97322041678333,2023-10-24,0.0,1701.6,2023-09-01,No,2023,10,24,2023,9,1,73.93,106.35,Mid-term,High,Medium,7338.15
3413-DHLPB,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,293,6,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.75,5969.95,No,55.54361610684084,96.12278257988646,4.231468382,2023-10-11,0.0,3112.5,2023-09-03,Yes,2023,10,11,2023,9,3,111.31,103.75,Long-term,High,Medium,30398.75
7649-PHJVR,Male,0,No,No,11,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,226.8,No,55.642736276574354,93.14914453584048,12.483173074899476,2024-04-13,0.0,107.25,2023-08-31,No,2024,4,13,2023,8,31,54.16,19.5,Short-term,Low,Medium,0.0
6114-TCFID,Female,0,No,No,29,No,No phone service,DSL,447,9,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.5,1082.75,No,75.15681822324828,96.39964529371392,13.175500057989629,2024-03-03,46.66540943364829,572.75,2023-08-11,No,2024,3,3,2023,8,11,90.98,86.16540943364829,Mid-term,Medium,High,17656.5
3787-TRIAL,Male,0,Yes,Yes,21,No,No phone service,DSL,977,9,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.05,565.75,No,69.27021472644323,87.42127491071892,12.000848026002489,2023-10-22,27.23940882053185,273.52500000000003,2023-09-12,No,2023,10,22,2023,9,12,78.27,53.28940882053185,Mid-term,Low,Medium,25450.850000000002
2573-GYRUU,Male,1,Yes,No,48,Yes,Yes,Fiber optic,327,9,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.05,4370.75,No,70.49195493,80.75433638901593,0.0,2023-10-09,22.754672732845552,2185.2,2023-08-04,No,2023,10,9,2023,8,4,118.49,113.80467273284555,Long-term,High,Medium,29773.35
5156-UMKOW,Female,0,No,Yes,3,No,No phone service,DSL,238,6,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.65,90.05,No,58.62256997949896,63.98034188102832,5.665577075582667,2023-10-24,0.0,44.475,2023-08-30,No,2023,10,24,2023,8,30,55.96,29.65,Short-term,Low,Medium,7056.7
1247-QBVSH,Female,0,Yes,Yes,43,Yes,No,DSL,538,7,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.2,2169.4,No,66.54398928691349,77.53937511870052,9.851556048570108,2023-10-16,24.846896937505104,1079.3,2023-09-08,Yes,2023,10,16,2023,9,8,99.69,75.04689693750511,Long-term,Medium,Medium,27007.600000000002
6734-GMPVK,Male,0,No,No,5,Yes,Yes,Fiber optic,415,1,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.3,550.6,No,56.13650283597544,71.56753404683808,12.436090973152137,2023-10-07,34.042966672009314,263.25,2023-09-06,Yes,2023,10,7,2023,9,6,48.7,139.3429666720093,Short-term,High,Medium,43699.5
9822-OAOVB,Female,0,No,No,1,Yes,No,DSL,993,5,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.45,55.45,No,83.35297617,100.0,13.836536813012431,2023-10-05,38.22343450575298,27.725,2023-07-07,No,2023,10,5,2023,7,7,70.52,93.67343450575298,Short-term,Medium,High,55061.850000000006
6161-ERDGD,Male,0,Yes,Yes,71,Yes,Yes,DSL,743,8,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,85.45,6300.85,No,85.52874002085629,78.24114187567663,10.72126761,2024-02-24,37.53620073968548,3033.475,2023-07-02,No,2024,2,24,2023,7,2,145.81,122.98620073968549,Long-term,High,High,63489.35
1226-JZNKR,Female,0,Yes,Yes,8,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.8,160.05,No,42.30718207,81.23204806784486,11.65391903269118,2024-04-04,0.0,79.2,2023-09-12,No,2024,4,4,2023,9,12,38.65,19.8,Short-term,Low,Low,0.0
7318-EIVKO,Male,0,No,No,8,Yes,Yes,DSL,92,6,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.25,436.6,No,56.05733709711385,85.51485376040468,10.42432729180552,2023-10-10,0.0,237.0,2023-09-04,Yes,2023,10,10,2023,9,4,53.63,59.25,Short-term,Medium,Medium,5451.0
3771-PZOBW,Male,0,No,No,20,Yes,Yes,Fiber optic,570,5,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.7,1781.35,No,47.55206117364881,80.43602446372454,13.428096871092414,2023-10-15,27.22117354,907.0,2023-08-31,Yes,2023,10,15,2023,8,31,54.12,117.92117354,Mid-term,High,Low,51699.0
5136-KCKGI,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,548,1,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,103.7,3467,Yes,60.249640983896526,80.98299434071258,31.79149907466384,2024-03-29,15.70376576327635,1711.05,2023-09-13,Yes,2024,3,29,2023,9,13,61.46,119.40376576327635,Mid-term,High,Medium,56827.6
8231-BSWXX,Male,0,No,No,71,Yes,Yes,Fiber optic,588,1,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),79.05,5552.5,No,68.74843045314459,96.95051040430752,11.564328257454555,2024-03-10,45.60388140735233,2806.275,2023-09-04,Yes,2024,3,10,2023,9,4,128.18,124.65388140735233,Long-term,High,Medium,46481.4
6486-LHTMA,Female,1,Yes,No,31,Yes,Yes,Fiber optic,38,7,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.7,2835.5,No,48.255321704522046,73.77350638265548,10.328688300236436,2024-03-11,0.0,1405.85,2023-09-02,Yes,2024,3,11,2023,9,2,68.93,90.7,Mid-term,High,Low,3446.6
4083-BFNYK,Female,1,Yes,No,38,Yes,Yes,Fiber optic,568,10,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),95.0,3591.25,No,56.1721028,81.94607455237242,8.658156004313096,2024-03-19,16.17838988893295,1805.0,2023-09-03,Yes,2024,3,19,2023,9,3,85.51,111.17838988893295,Long-term,High,Medium,53960.0
3722-WPXTK,Male,0,No,No,1,Yes,No,Fiber optic,870,4,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.35,88.35,Yes,54.94063941877752,47.418248619685656,25.78448847668565,2023-10-02,11.017910396230036,44.175,2023-09-05,Yes,2023,10,2,2023,9,5,30.16,99.36791039623003,Short-term,High,Medium,76864.5
7389-KBFIT,Female,0,Yes,Yes,2,No,No phone service,DSL,39,6,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,30.25,63.75,No,73.10900994098417,72.57529414301952,10.406457125212404,2023-10-04,0.0,30.25,2023-07-12,No,2023,10,4,2023,7,12,64.7,30.25,Short-term,Low,Medium,1179.75
7176-WIONM,Female,0,Yes,No,12,No,No phone service,DSL,724,2,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.85,617.15,No,71.04016505554375,66.79977488779295,12.422956894196377,2023-10-08,35.47609269818973,299.1,2023-06-26,No,2023,10,8,2023,6,26,70.62,85.32609269818974,Mid-term,Medium,Medium,36091.4
5141-ZUVBH,Female,0,No,Yes,9,Yes,No,Fiber optic,467,3,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),93.0,870.25,No,59.1739367,73.88230909094715,11.337376944490304,2023-10-08,23.624166663251668,418.5,2023-09-12,Yes,2023,10,8,2023,9,12,56.84,116.62416666325167,Short-term,High,Medium,43431.0
1089-HDMKP,Male,1,No,Yes,11,Yes,No,DSL,637,10,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.55,601.25,No,72.65231308209097,79.62963202951588,11.904132091726268,2023-10-27,12.86847555390604,300.025,2023-06-17,No,2023,10,27,2023,6,17,71.75,67.41847555390603,Short-term,Medium,Medium,34748.35
7623-HKYRK,Male,0,No,Yes,6,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,111.65,No,61.79979873119102,75.70697775,16.713609306755927,2023-10-15,0.0,59.1,2023-09-02,No,2023,10,15,2023,9,2,51.09,19.7,Short-term,Low,Medium,0.0
0310-SUCIN,Female,0,Yes,No,71,Yes,No,DSL,347,8,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.8,6046.1,No,65.92517335,73.07579020126144,11.325819613732936,2024-03-04,22.448699802535742,3010.4,2023-09-12,Yes,2024,3,4,2023,9,12,125.6,107.24869980253574,Long-term,High,Medium,29425.6
5197-PYEPU,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,175,8,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.45,3923.8,No,95.10178135447804,65.93682536328166,6.755007397634212,2024-04-13,0.0,1983.45,2023-06-18,No,2024,4,13,2023,6,18,130.35,94.45,Long-term,High,High,16528.75
2929-ERCFZ,Female,0,Yes,Yes,8,Yes,No,Fiber optic,325,2,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,777.3,Yes,90.10691577685522,55.10124361250075,24.163952571928206,2023-10-22,34.231169978107616,376.8,2023-09-09,No,2023,10,22,2023,9,9,73.94,128.43116997810762,Short-term,High,High,30615.0
7548-SEPYI,Female,0,No,No,5,Yes,No,Fiber optic,647,9,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.25,512.45,Yes,50.50628144608604,43.50635180386119,31.40791702542917,2023-10-14,24.5837491279016,240.625,2023-09-06,Yes,2023,10,14,2023,9,6,24.1,120.8337491279016,Short-term,High,Medium,62273.75
8835-VSDSE,Female,0,Yes,No,2,Yes,No,Fiber optic,375,5,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.7,141.45,Yes,82.44598626818762,52.95232575040603,29.09069967104919,2023-10-18,18.71570217019961,70.7,2023-09-11,No,2023,10,18,2023,9,11,55.36,89.41570217019961,Short-term,High,High,26512.5
6619-RPLQZ,Female,0,Yes,Yes,45,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,892.15,No,82.17094831737388,79.16894427371305,14.418033929970845,2025-06-21,0.0,469.12500000000006,2023-08-04,No,2025,6,21,2023,8,4,112.75,20.85,Long-term,Low,High,0.0
3275-RHRNE,Male,0,Yes,Yes,28,No,No phone service,DSL,758,7,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.0,1682.05,No,52.77605066871072,64.95279625968998,3.1690083116554124,2024-04-14,28.160064847844595,840.0,2023-09-11,Yes,2024,4,14,2023,9,11,77.61,88.1600648478446,Mid-term,Medium,Medium,45480.0
3503-TYDAY,Female,0,Yes,No,43,Yes,Yes,Fiber optic,34,9,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.45,3398.9,No,82.28166466,87.60055963689602,4.592933096303565,2023-10-13,0.0,1729.675,2023-07-03,No,2023,10,13,2023,7,3,120.69,80.45,Long-term,High,High,2735.3
6901-GOGZG,Male,0,No,Yes,60,Yes,Yes,DSL,458,5,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.95,4984.85,No,93.06897877618827,80.82439752934503,11.679236323600346,2024-07-18,15.622118703134433,2548.5,2023-07-29,No,2024,7,18,2023,7,29,141.39,100.57211870313444,Long-term,High,High,38907.1
1623-NLDOT,Female,0,Yes,No,42,No,No phone service,DSL,101,1,No,Yes,No,Yes,No,No,One year,No,Mailed check,33.55,1445.3,Yes,53.16182790633379,47.61766324944382,40.78607943723868,2024-02-11,0.0,704.55,2023-09-07,No,2024,2,11,2023,9,7,54.38,33.55,Long-term,Low,Medium,3388.5499999999997
7021-XSNYE,Male,0,Yes,Yes,7,No,No phone service,DSL,856,1,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),49.65,305.55,No,56.23745768478605,65.42448500535069,12.581983338932892,2024-09-09,11.10146879477862,173.775,2023-08-31,No,2024,9,9,2023,8,31,50.66,60.75146879477862,Short-term,Medium,Medium,42500.4
9621-OUPYD,Female,0,Yes,No,25,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,507.9,No,85.26492200265254,76.90790922950137,3.774743882480025,2024-02-25,0.0,252.5,2023-08-27,No,2024,2,25,2023,8,27,106.49,20.2,Mid-term,Low,High,0.0
