customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,AverageDataUsage(GB),NumberofDevicesConnected,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerSatisfactionScore,AdjustedCustomerSatisfactionScore,ComplaintsReceived,ContractRenewalDate,DataOverageFees,CustomerLifetimeValue,LastContactDate,PromotionReceived
1038-ZAGBI,Female,0,Yes,Yes,12,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,229.6,Yes,53.159169676565526,63.51015752487,28.634339281403737,2024-02-14,0.0,118.80000000000001,2023-09-03,No
6549-NNDYT,Female,0,No,No,13,No,No phone service,DSL,139,10,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.85,394.1,No,75.73614619276076,63.07535370285181,8.5500932278168,2023-09-29,0.0,200.525,2023-08-19,No
3027-ZTDHO,Male,0,No,No,1,Yes,No,Fiber optic,494,10,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.9,89.9,Yes,72.49678312319584,34.874710347011245,36.7466196390537,2023-10-09,15.946509110124518,44.95,2023-09-09,No
0422-OHQHQ,Female,0,Yes,Yes,15,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.55,295.95,No,77.38676896012224,95.29550319460614,5.807496918080239,2024-02-20,0.0,154.125,2023-06-27,No
6916-HIJSE,Female,0,No,No,65,Yes,No,DSL,751,3,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.85,5459.2,No,74.33752965861727,78.4199210142101,6.287566111152002,2025-08-27,13.413986723145754,2757.625,2023-07-29,No
2316-ESMLS,Female,0,Yes,Yes,12,No,No phone service,DSL,68,6,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),33.15,444.75,No,100.0,75.7311893005258,8.927311677410183,2024-03-21,0.0,198.89999999999998,2023-08-23,No
9778-OGKQZ,Male,0,Yes,No,72,Yes,Yes,DSL,866,5,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.0,6782.15,No,60.43390023623026,69.87895624739832,0.0,2025-09-06,30.087800413249703,3312.0,2023-09-12,Yes
7408-OFWXJ,Female,0,Yes,Yes,72,Yes,Yes,DSL,266,5,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.8,6510.45,No,62.035045674972736,63.451433281342304,6.49355214604225,2024-07-19,0.0,3232.7999999999997,2023-09-02,Yes
6007-TCTST,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,676,4,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8476.5,No,60.65289210362853,88.23170583961914,5.620925876768533,2025-03-09,12.6830590955371,4168.8,2023-09-03,Yes
2252-NKNSI,Male,0,No,Yes,52,Yes,Yes,DSL,415,10,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,85.15,4461.85,No,61.66784321259618,80.73317967188405,12.66391604661312,2025-06-28,39.99841881596711,2213.9,2023-08-30,Yes
8713-IGZSO,Male,0,No,No,2,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.85,62,No,60.43919309040224,67.10039100258946,5.9723665874473975,2023-10-19,0.0,24.85,2023-09-08,No
7905-TVXTA,Female,0,No,No,5,Yes,No,DSL,36,4,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.35,352.65,No,87.83524796661328,67.04921227936384,8.92443099914755,2023-10-23,0.0,160.875,2023-06-28,No
7695-PKLCZ,Female,0,No,No,68,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1424.9,No,91.30756371984782,76.64215300709871,17.71138313830651,2025-01-03,0.0,697.0,2023-08-16,No
2382-BCKQJ,Female,0,No,Yes,62,Yes,Yes,Fiber optic,824,6,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,6413.65,Yes,61.438805593757856,36.69294868669074,37.69008140930816,2024-04-10,17.627508826546663,3104.65,2023-09-11,Yes
8374-UULRV,Male,0,No,No,72,Yes,Yes,DSL,925,4,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.05,6309.65,No,57.51466640343657,96.69021525289392,14.971757599077115,2025-02-14,11.461986713923796,3097.7999999999997,2023-09-09,Yes
2207-NHRJK,Male,0,No,No,1,Yes,No,DSL,930,4,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.8,50.8,Yes,77.07123334579606,28.22032267805312,21.949891635455018,2023-10-18,28.882677804399968,25.4,2023-09-11,No
3224-DFQNQ,Female,0,Yes,No,66,Yes,Yes,Fiber optic,756,4,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,89.0,5898.6,No,61.71665433578544,77.40408648636395,14.511356999717265,2024-03-18,32.59364533050466,2937.0,2023-09-01,Yes
5275-PMFUT,Male,0,Yes,Yes,72,No,No phone service,DSL,588,2,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.8,4719.75,No,79.49397726633266,64.96857046881894,7.500637847945741,2025-02-21,12.628345577134095,2332.7999999999997,2023-07-12,No
4795-UXVCJ,Male,0,No,No,26,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,457.3,No,73.04384531276949,77.54256935914056,12.715161396448265,2024-02-19,0.0,257.40000000000003,2023-06-30,No
9777-IQHWP,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,780,6,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),93.4,5822.3,No,47.26383827504152,77.2727643025233,8.83051099773203,2025-04-08,28.131553389921105,2988.8,2023-09-10,Yes
0947-MUGVO,Male,1,Yes,No,20,Yes,No,Fiber optic,90,10,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,1463.5,Yes,93.21257801995093,43.00585459876712,31.63796365571479,2023-10-25,0.0,736.5,2023-09-06,No
9944-HKVVB,Female,0,No,No,3,Yes,No,Fiber optic,328,9,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,307.4,Yes,96.93816509643284,51.61698526704753,26.11568950689304,2023-10-03,27.630509877529125,142.64999999999998,2023-09-03,No
4124-MMETB,Male,0,No,No,22,Yes,Yes,Fiber optic,348,10,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,2104.55,Yes,60.80816964273421,51.02858577932334,28.75874443069453,2023-10-27,26.03052243501304,1041.15,2023-09-01,Yes
3671-SHRSP,Male,0,Yes,No,4,Yes,No,Fiber optic,621,6,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,319.15,Yes,64.18447660096024,51.49341911059881,31.546391925633472,2023-10-02,32.38561325232872,161.2,2023-09-10,Yes
0979-MOZQI,Male,0,Yes,No,62,No,No phone service,DSL,977,1,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),39.0,2337.45,No,74.28798086087357,53.03113357058429,9.019533946615311,2024-07-12,16.2096098372285,1209.0,2023-07-04,No
2732-ISEZX,Female,0,No,No,5,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,104.3,No,75.01685184980538,79.45705133482188,12.048426718732747,2023-10-14,0.0,51.25,2023-08-14,No
3313-QKNKB,Male,0,Yes,No,59,Yes,Yes,Fiber optic,629,5,No,No,No,No,No,Yes,One year,No,Electronic check,85.55,5084.65,Yes,79.87816409009245,35.88943168933918,28.936400415345403,2024-03-09,44.47142484054069,2523.725,2023-09-02,No
0323-XWWTN,Male,0,No,Yes,3,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.4,121.25,No,100.0,77.69065469791322,7.015032057895338,2025-08-24,0.0,39.599999999999994,2023-08-19,No
1937-OTUKY,Female,0,Yes,No,72,Yes,Yes,Fiber optic,339,5,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),98.2,7015.9,No,67.34579158758926,86.96206364813418,17.465015522216017,2024-12-17,24.932372651190118,3535.2000000000003,2023-09-08,Yes
1573-LGXBA,Male,0,Yes,Yes,57,Yes,No,Fiber optic,960,7,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),97.55,5598,No,58.02554133192319,98.48956094945343,9.199349302010315,2024-02-19,20.82978692574215,2780.1749999999997,2023-09-09,Yes
1764-VUUMT,Male,0,No,Yes,66,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,1269.1,No,49.31021157978209,91.26565029547756,13.091802831298324,2025-04-28,0.0,658.35,2023-09-05,No
5073-WXOYN,Female,0,No,No,60,No,No phone service,DSL,20,4,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.8,3027.4,Yes,59.036049400871214,58.03154742614022,31.15229940313817,2023-09-29,0.0,1524.0,2023-09-09,Yes
4713-ZBURT,Male,0,No,Yes,45,Yes,Yes,Fiber optic,168,6,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.7,4634.35,No,69.50309540689304,77.3111130944517,17.27800239628649,2024-09-01,0.0,2243.25,2023-09-11,Yes
3050-GBUSH,Female,0,No,No,3,No,No phone service,DSL,932,8,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.8,113.95,No,96.9183679527668,68.9347409125833,15.158268872875876,2023-10-06,16.246103894647614,52.199999999999996,2023-08-17,No
0207-MDKNV,Female,0,No,No,15,Yes,No,Fiber optic,208,9,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582.75,Yes,62.23583051445743,52.39627518238998,33.364851030159585,2023-10-19,0.0,788.25,2023-08-30,Yes
7876-AEHIG,Female,0,No,Yes,51,No,No phone service,DSL,469,10,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),60.15,3077,No,73.35681927458347,100.0,2.9554044865473763,2024-04-01,36.356957676406054,1533.825,2023-07-17,No
7945-HLKEA,Female,0,No,No,60,Yes,Yes,DSL,398,9,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,64.75,4039.5,No,69.75365655890872,80.59218434014488,12.22447947504942,2024-02-24,11.08383970013934,1942.5,2023-09-07,Yes
9342-VNIMQ,Male,0,No,No,33,Yes,Yes,DSL,389,2,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.65,1665.2,No,87.82589910172126,80.13929291912946,14.253596972303235,2023-10-21,18.878886477317977,901.725,2023-08-10,No
9851-KIELU,Male,0,No,No,10,Yes,No,Fiber optic,81,5,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.1,1043.3,Yes,100.0,57.33054281465999,31.4728840027016,2023-10-16,0.0,550.5,2023-09-05,No
3523-BRGUW,Male,1,No,No,26,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,504.2,No,62.03696840619519,79.75874912889996,14.459315110803743,2024-02-13,0.0,250.9,2023-09-06,No
3908-BLSYF,Female,0,No,No,6,Yes,No,Fiber optic,77,4,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.9,497.55,Yes,62.658408362226666,31.07237822409948,26.765818479161883,2023-10-29,0.0,251.70000000000002,2023-09-11,Yes
3199-NPKCN,Female,0,Yes,No,67,Yes,Yes,Fiber optic,44,3,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.25,7511.65,No,85.66241315603608,81.98084760767856,4.433525829426844,2024-04-02,0.0,3726.875,2023-08-12,No
5170-PTRKA,Female,0,Yes,Yes,49,No,No phone service,DSL,755,2,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),35.8,1782,No,80.22837234439467,78.55639588076058,6.71482381491338,2024-02-15,41.996643414927576,877.0999999999999,2023-08-08,No
4661-NJEUX,Male,0,No,No,1,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,20.05,No,97.7006098860405,74.26337993119763,14.972791178708109,2023-10-01,0.0,10.025,2023-07-05,No
2123-AGEEN,Female,1,No,No,7,Yes,No,Fiber optic,292,1,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,609.65,No,78.75892277988946,74.53141058759608,6.191198146586771,2023-10-01,0.0,295.22499999999997,2023-08-24,No
1258-YMZNM,Female,1,No,No,27,Yes,Yes,Fiber optic,305,9,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),110.5,2857.6,No,64.61061863819411,79.67246729784002,8.501519716678429,2024-03-01,19.52731124186906,1491.75,2023-09-09,Yes
0048-LUMLS,Male,0,Yes,Yes,37,Yes,No,Fiber optic,330,8,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),91.2,3247.55,No,78.85982246038463,74.56575228866235,17.879379047509847,2024-04-14,13.977655710373806,1687.2,2023-08-03,No
7549-MYGPK,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,557,2,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.55,6215.35,Yes,86.63055370874362,53.1149085879779,26.85400196514838,2023-10-01,19.726887639978163,3167.325,2023-09-04,No
5898-IGSLP,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,357,1,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.3,2823,No,82.30723271796046,72.87154217322836,9.761003748076051,2023-10-17,38.89067727422636,1384.1499999999999,2023-08-04,No
3804-RVTGV,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,353,4,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.85,5017.9,Yes,77.60911046660947,38.12234760082473,22.801473516909823,2023-10-16,44.22785872425143,2596.25,2023-09-08,No
6259-WJQLC,Male,1,No,No,32,Yes,Yes,Fiber optic,836,1,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),81.1,2619.25,No,86.00012034383731,81.06430227691897,6.366129310830785,2023-10-07,43.208794582679666,1297.6,2023-07-21,No
9227-LUNBG,Female,0,No,No,1,No,No phone service,DSL,213,5,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.6,24.6,Yes,87.5394338566851,46.026767474486384,25.73039851239641,2023-10-14,0.0,12.3,2023-09-13,No
7997-EASSD,Female,0,Yes,No,63,Yes,Yes,Fiber optic,834,8,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.2,4965.1,No,90.7323848655629,77.45022782579144,5.611913215685474,2024-03-19,36.723405462825845,2557.8,2023-08-29,No
0730-KOAVE,Male,0,No,No,30,Yes,Yes,Fiber optic,214,5,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.3,2679.7,No,79.73064831384464,95.0399298858269,11.66359664792594,2023-10-20,0.0,1414.5,2023-07-18,No
8975-SKGRX,Male,0,Yes,No,71,Yes,Yes,Fiber optic,910,7,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.1,8310.55,No,67.49322879524719,53.49030191606988,3.3342599576139555,2024-12-04,21.72590921044053,4121.55,2023-09-07,Yes
0678-RLHVP,Female,0,No,No,53,Yes,Yes,Fiber optic,978,3,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,5682.25,No,72.20070529649985,90.91506851922462,8.763320180517908,2024-12-05,45.85343274084479,2797.075,2023-07-18,No
4315-MURBD,Female,0,No,No,12,Yes,No,Fiber optic,443,9,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.9,1120.95,Yes,88.09763449762535,55.34364898636383,39.81034180949264,2023-10-16,10.52007694042944,593.4000000000001,2023-08-31,No
2267-FPIMA,Male,0,Yes,No,50,Yes,Yes,Fiber optic,440,6,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.4,4914.9,No,57.74596493519146,92.4608519249763,11.666152674950109,2023-10-25,13.420341234178723,2360.0,2023-09-13,Yes
1051-GEJLJ,Female,0,No,No,2,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,27.55,No,75.53009963309351,59.2660976759185,16.495749102738337,2023-10-22,0.0,19.5,2023-07-31,No
9734-YWGEX,Female,0,No,No,9,Yes,Yes,Fiber optic,253,5,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.3,923.5,Yes,64.09991781508958,50.91093606255913,26.03998212952378,2023-10-04,0.0,442.34999999999997,2023-09-09,Yes
2719-BDAQO,Male,0,No,No,17,Yes,No,Fiber optic,647,7,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.85,1625.65,Yes,70.43117234402226,41.48460020220681,24.033105937780903,2023-10-29,17.257417403591894,797.7249999999999,2023-09-10,No
5285-MVEHD,Female,0,Yes,No,56,Yes,No,Fiber optic,822,9,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.6,6068.65,No,89.17677793910948,76.57312405919652,13.337740401849976,2024-04-16,33.32166243878768,2956.7999999999997,2023-08-09,No
0379-DJQHR,Male,0,Yes,Yes,67,Yes,No,DSL,639,2,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.35,5398.6,No,72.86648602029855,76.28559134004209,6.429674410089106,2025-05-20,26.856982023699917,2725.225,2023-07-31,No
0781-LKXBR,Male,1,No,No,9,Yes,Yes,Fiber optic,900,10,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,918.6,Yes,70.69654822234223,50.06273156184418,31.599639309223868,2023-10-11,45.706868443078996,452.25,2023-09-06,No
5543-QDCRY,Male,0,No,No,4,Yes,No,DSL,121,1,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.4,234.85,No,49.60215788530121,65.92488305282178,15.8920965878186,2023-10-19,0.0,112.8,2023-09-05,Yes
0297-RBCSG,Male,0,No,No,19,Yes,No,DSL,735,9,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.35,1231.85,No,81.19380349040831,72.22183312409125,8.502424812262612,2024-04-09,23.67269406791504,620.8249999999999,2023-08-20,No
4694-PHWFW,Female,0,No,Yes,8,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,170.9,No,79.68226271711613,68.89424154534171,3.821484889752956,2023-10-21,0.0,79.8,2023-07-22,No
0835-JKADZ,Female,0,No,No,71,Yes,Yes,Fiber optic,979,5,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.25,7984.15,No,100.0,97.52270443423625,9.139793203672635,2024-11-26,25.187696326690677,3949.375,2023-08-22,No
1907-UBQFC,Male,1,No,No,10,Yes,No,Fiber optic,724,1,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.85,688.65,Yes,65.38332647570499,34.68464684756357,29.4481762035407,2023-10-25,33.611797700592305,364.25,2023-09-03,Yes
7508-SMHXL,Female,1,No,No,15,Yes,Yes,Fiber optic,827,6,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),89.0,1288.3,No,73.28725491495908,89.35678393147461,17.19084600572851,2023-10-14,20.72254563291505,667.5,2023-07-28,No
3865-YIOTT,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,265,5,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,7848.5,No,73.74075525566133,92.7155509499416,10.826200250324623,2024-03-22,0.0,3819.6,2023-06-24,No
5993-BQHEA,Male,0,No,No,12,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,267,No,93.66179919645212,87.21672064043236,10.062609321648932,2024-03-21,0.0,120.30000000000001,2023-07-26,No
6024-RUGGH,Male,0,Yes,Yes,72,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.2,1798.9,No,68.57056701419572,68.70948228782771,18.186058223514262,2024-11-04,0.0,907.1999999999999,2023-09-02,No
6513-EECDB,Male,1,Yes,No,1,Yes,Yes,Fiber optic,824,7,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.55,73.55,Yes,74.18532288655508,61.50267395898296,29.022033815753872,2023-09-30,27.445061165412667,36.775,2023-09-01,No
3956-CJUST,Female,1,No,No,23,Yes,No,Fiber optic,714,7,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.4,1643.55,No,79.11844764574809,74.75479733720226,2.8432257647278645,2023-10-08,21.778630381676706,867.1,2023-07-05,No
4079-WWQQQ,Male,0,No,No,72,No,No phone service,DSL,760,1,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.55,4807.45,No,72.79913684734537,84.89374561227918,3.572004429736139,2025-05-07,47.938132278486265,2359.7999999999997,2023-06-17,No
6103-BOCOU,Female,0,No,No,26,Yes,Yes,Fiber optic,520,9,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.7,2193,No,63.30349578174208,67.77872191108054,1.9207676451658384,2023-10-26,40.54423176639043,1049.1000000000001,2023-09-11,Yes
5149-TGWDZ,Female,0,No,No,21,Yes,No,Fiber optic,617,2,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.55,2239.4,No,72.91134989347461,87.12998430172388,11.863240932400275,2024-03-05,15.604527030658101,1097.7749999999999,2023-07-02,No
7471-WNSUF,Male,0,Yes,No,60,Yes,Yes,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.15,1505.9,No,86.10447624789659,77.59674601841866,10.832465635575623,2024-03-23,0.0,724.5,2023-08-27,No
8942-DBMHZ,Male,0,No,No,12,Yes,No,No,0,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,255.35,No,54.602270508834096,76.25179192450402,17.71368183639888,2023-10-05,0.0,122.69999999999999,2023-08-31,No
4301-VVZKA,Male,0,Yes,No,16,Yes,Yes,Fiber optic,85,8,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1189.4,No,71.99454511220314,87.10959968203491,11.217375385683852,2023-10-22,0.0,603.2,2023-07-29,No
9199-PWQVC,Female,0,Yes,No,63,Yes,Yes,DSL,893,1,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),79.7,4786.15,No,59.4981877759124,84.4426331148604,7.979214202603487,2024-02-12,41.99421023789261,2510.55,2023-09-02,Yes
4824-GUCBY,Female,1,No,No,22,Yes,No,Fiber optic,324,9,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.7,1820.9,No,87.92569943387264,76.3903383418092,10.008974364390536,2023-10-12,27.008540178769337,898.7,2023-08-14,No
5393-HJZSM,Female,0,Yes,Yes,32,Yes,No,DSL,923,8,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.3,2404.15,No,47.15219642824338,91.59329803364248,10.58853709230479,2023-10-22,10.898772332804697,1220.8,2023-09-02,Yes
7074-IEVOJ,Female,1,No,No,3,Yes,Yes,Fiber optic,380,3,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.4,205.05,Yes,61.61617229092617,47.94715980503749,37.04522983206045,2023-10-27,20.747094375397843,119.10000000000001,2023-08-31,Yes
